admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id
Kongo-Central,Mbanza-Ngungu city,Mbanza-Ngungu,4122,-5.26,14.86,non alimentaire,taux de change (non officiel),473
Kongo-Central,Mbanza-Ngungu city,Mbanza-Ngungu,4122,-5.26,14.86,non alimentaire,carburant (essence),285
Kongo-Central,Mbanza-Ngungu city,Mbanza-Ngungu,4122,-5.26,14.86,huiles et matières grasses,huile de palme,62
Kongo-Central,Mbanza-Ngungu city,Mbanza-Ngungu,4122,-5.26,14.86,huiles et matières grasses,huile végétale,96
Kongo-Central,Mbanza-Ngungu city,Mbanza-Ngungu,4122,-5.26,14.86,légumineuses et noix,haricots,50
Kongo-Central,Mbanza-Ngungu city,Mbanza-Ngungu,4122,-5.26,14.86,légumineuses et noix,haricots (niébé),120
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,céréales et tubercules,farine de manioc,74
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,céréales et tubercules,farine de maïs,76
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,céréales et tubercules,riz importé,64
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,aliments divers,sel,185
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,aliments divers,sucre,97
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,non alimentaire,taux de change (non officiel),473
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,non alimentaire,carburant (diesel),284
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,non alimentaire,carburant (essence),285
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,huiles et matières grasses,huile de palme,62
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,huiles et matières grasses,huile végétale,96
Kongo-Central,Seke-Banza,Kinzau-Mvuete,4118,-5.5,13.29,légumineuses et noix,haricots,50
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,céréales et tubercules,farine de manioc,74
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,céréales et tubercules,farine de maïs,76
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,céréales et tubercules,riz importé,64
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,aliments divers,sel,185
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,aliments divers,sucre,97
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,non alimentaire,taux de change (non officiel),473
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,non alimentaire,carburant (essence),285
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,huiles et matières grasses,huile de palme,62
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,huiles et matières grasses,huile végétale,96
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,légumineuses et noix,haricots,50
Kongo-Central,Songololo,Songololo,4120,-5.7,14.04,légumineuses et noix,haricots (niébé),120
Kwango,Feshi,Mukoso,2419,-6.25,19.16,céréales et tubercules,farine de maïs,76
Kwango,Feshi,Mukoso,2419,-6.25,19.16,non alimentaire,taux de change (non officiel),473
Kwango,Feshi,Mukoso,2419,-6.25,19.16,non alimentaire,carburant (diesel),284
Kwango,Kahemba,Kahemba,2415,-7.29,18.96,céréales et tubercules,farine de maïs,76
Kwango,Kahemba,Kahemba,2415,-7.29,18.96,non alimentaire,taux de change (non officiel),473
Kwango,Kahemba,Kahemba,2415,-7.29,18.96,non alimentaire,carburant (diesel),284
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,céréales et tubercules,farine de manioc,74
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,céréales et tubercules,farine de maïs,76
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,céréales et tubercules,riz importé,64
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,céréales et tubercules,riz local,71
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,aliments divers,sel,185
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,aliments divers,sucre,97
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,non alimentaire,taux de change (non officiel),473
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,non alimentaire,carburant (essence),285
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,huiles et matières grasses,huile de palme,62
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,huiles et matières grasses,huile végétale,96
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,légumineuses et noix,haricots,50
Kwilu,Masi-Manimba city,Central de Masimanimba,4126,-4.77,17.89,légumineuses et noix,haricots (niébé),120
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,céréales et tubercules,farine de maïs,76
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,non alimentaire,taux de change (non officiel),473
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,non alimentaire,carburant (essence),285
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,huiles et matières grasses,huile végétale,96
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,légumineuses et noix,haricots (niébé),120
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,céréales et tubercules,farine de maïs,76
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,non alimentaire,taux de change (non officiel),473
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,non alimentaire,carburant (essence),285
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,huiles et matières grasses,huile végétale,96
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,légumineuses et noix,haricots (niébé),120
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,céréales et tubercules,farine de manioc,74
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,céréales et tubercules,farine de maïs,76
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,céréales et tubercules,riz importé,64
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,céréales et tubercules,riz local,71
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,aliments divers,sel,185
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,aliments divers,sucre,97
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,non alimentaire,taux de change (non officiel),473
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,non alimentaire,carburant (essence),285
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,huiles et matières grasses,huile de palme,62
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,huiles et matières grasses,huile végétale,96
Lualaba,Sandoa,Tshimbalanga,4143,-9.73,23.08,légumineuses et noix,haricots,50
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,céréales et tubercules,farine de manioc,74
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,céréales et tubercules,farine de maïs,76
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,céréales et tubercules,riz importé,64
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,céréales et tubercules,riz local,71
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,aliments divers,sel,185
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,aliments divers,sucre,97
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,non alimentaire,taux de change (non officiel),473
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,huiles et matières grasses,huile de palme,62
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,huiles et matières grasses,huile végétale,96
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,légumineuses et noix,haricots,50
Mai-Ndombe,Kwamouth,Marché de la Liberté,9134,-3.18,16.2,légumineuses et noix,haricots (niébé),120
Maniema,Kabambare,Kabambare - Salamabila,9091,-4.06,27.51,non alimentaire,taux de change (non officiel),473
Maniema,Kailo,Nyoka,4135,-2.88,26.08,céréales et tubercules,farine de manioc,74
Maniema,Kailo,Nyoka,4135,-2.88,26.08,céréales et tubercules,farine de maïs,76
Maniema,Kailo,Nyoka,4135,-2.88,26.08,céréales et tubercules,riz local,71
Maniema,Kailo,Nyoka,4135,-2.88,26.08,aliments divers,sel,185
Maniema,Kailo,Nyoka,4135,-2.88,26.08,aliments divers,sucre,97
Maniema,Kailo,Nyoka,4135,-2.88,26.08,non alimentaire,taux de change (non officiel),473
Maniema,Kailo,Nyoka,4135,-2.88,26.08,non alimentaire,carburant (essence),285
Maniema,Kailo,Nyoka,4135,-2.88,26.08,huiles et matières grasses,huile de palme,62
Maniema,Kailo,Nyoka,4135,-2.88,26.08,huiles et matières grasses,huile végétale,96
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,céréales et tubercules,farine de manioc,74
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,céréales et tubercules,farine de maïs,76
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,céréales et tubercules,riz local,71
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,aliments divers,sel,185
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,aliments divers,sucre,97
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,non alimentaire,taux de change (non officiel),473
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,non alimentaire,carburant (essence),285
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,huiles et matières grasses,huile de palme,62
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,huiles et matières grasses,huile végétale,96
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,légumineuses et noix,haricots,50
Maniema,Kasongo city,Limanga,4138,-4.43,26.67,légumineuses et noix,haricots (niébé),120
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,céréales et tubercules,farine de manioc,74
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,céréales et tubercules,farine de maïs,76
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,céréales et tubercules,riz local,71
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,aliments divers,sel,185
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,aliments divers,sucre,97
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,non alimentaire,taux de change (non officiel),473
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,non alimentaire,carburant (diesel),284
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,non alimentaire,carburant (essence),285
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,huiles et matières grasses,huile de palme,62
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,huiles et matières grasses,huile végétale,96
Maniema,Kibombo,Kibombo,4139,-3.92,25.92,légumineuses et noix,haricots (niébé),120
Maniema,Kindu,Kindu,149,-2.95,25.95,non alimentaire,taux de change (non officiel),473
Maniema,Kindu,Kindu,149,-2.95,25.95,non alimentaire,carburant (essence),285
Maniema,Kindu,Kindu,149,-2.95,25.95,huiles et matières grasses,huile végétale,96
Maniema,Kindu,Kindu,149,-2.95,25.95,légumineuses et noix,haricots (niébé),120
Nord-Kivu,Walikale,Walikale Centre,9051,-1.43,28.08,céréales et tubercules,riz local,71
Nord-Kivu,Walikale,Walikale Centre,9051,-1.43,28.08,aliments divers,sucre,97
Nord-Kivu,Walikale,Walikale Centre,9051,-1.43,28.08,huiles et matières grasses,huile végétale,96
Nord-Ubangi,Businga,Businga,10236,3.34,20.88,céréales et tubercules,farine de manioc,74
Nord-Ubangi,Businga,Businga,10236,3.34,20.88,céréales et tubercules,farine de maïs,76
Nord-Ubangi,Businga,Businga,10236,3.34,20.88,aliments divers,sel,185
Nord-Ubangi,Businga,Businga,10236,3.34,20.88,non alimentaire,taux de change (non officiel),473
Nord-Ubangi,Businga,Businga,10236,3.34,20.88,huiles et matières grasses,huile de palme,62
Nord-Ubangi,Businga,Businga,10236,3.34,20.88,légumineuses et noix,haricots,50
Nord-Ubangi,Businga,Businga,10236,3.34,20.88,légumineuses et noix,haricots (niébé),120
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,légumineuses et noix,haricots (niébé),120
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,céréales et tubercules,manioc (cossettes),302
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,céréales et tubercules,farine de manioc,74
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,céréales et tubercules,maïs,51
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,céréales et tubercules,farine de maïs,76
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,céréales et tubercules,riz importé,64
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,céréales et tubercules,riz local,71
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,aliments divers,sel,185
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,huiles et matières grasses,huile de palme,62
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,légumineuses et noix,haricots,50
Nord-Ubangi,Mobayi-Mbongo,Mbui,10240,4.28,21.12,légumineuses et noix,haricots (niébé),120
Sud-Kivu,Fizi,Baraka,2304,-4.1,29.1,céréales et tubercules,riz local,71
Sud-Kivu,Fizi,Baraka,2304,-4.1,29.1,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Fizi,Baraka,2304,-4.1,29.1,non alimentaire,carburant (diesel),284
Sud-Kivu,Fizi,Baraka,2304,-4.1,29.1,huiles et matières grasses,huile végétale,96
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,céréales et tubercules,farine de manioc,74
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,céréales et tubercules,farine de maïs,76
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,céréales et tubercules,riz importé,64
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,aliments divers,sel,185
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,aliments divers,sucre,97
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,non alimentaire,carburant (diesel),284
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,non alimentaire,carburant (essence),285
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,huiles et matières grasses,huile de palme,62
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,huiles et matières grasses,huile végétale,96
Sud-Kivu,Idjwi,Chikoma,4133,-2.1,29.04,légumineuses et noix,haricots,50
Sud-Kivu,Kabare,Mudaka,4132,-2.4,28.81,céréales et tubercules,farine de maïs,76
Sud-Kivu,Kabare,Mudaka,4132,-2.4,28.81,céréales et tubercules,farine de maïs importée,77
Sud-Kivu,Kalehe,Ihusi,9087,-2.08,28.9,céréales et tubercules,riz local,71
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,céréales et tubercules,manioc (cossettes),302
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,céréales et tubercules,farine de manioc,74
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,céréales et tubercules,maïs,51
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,céréales et tubercules,farine de maïs,76
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,céréales et tubercules,farine de maïs importée,77
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,céréales et tubercules,riz importé,64
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,céréales et tubercules,farine de blé,58
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,aliments divers,sel,185
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,non alimentaire,carburant (essence),285
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,huiles et matières grasses,huile de palme,62
Sud-Kivu,Kalehe,Minova,8936,-1.71,29.02,légumineuses et noix,haricots,50
Sud-Kivu,Kalehe,Nyabibwe,9090,-1.92,28.94,céréales et tubercules,farine de manioc,74
Sud-Kivu,Kalehe,Nyabibwe,9090,-1.92,28.94,céréales et tubercules,maïs,51
Sud-Kivu,Kalehe,Nyabibwe,9090,-1.92,28.94,céréales et tubercules,farine de maïs,76
Sud-Kivu,Kalehe,Nyabibwe,9090,-1.92,28.94,céréales et tubercules,farine de maïs importée,77
Sud-Kivu,Kalehe,Nyabibwe,9090,-1.92,28.94,céréales et tubercules,riz importé,64
Sud-Kivu,Kalehe,Nyabibwe,9090,-1.92,28.94,aliments divers,sel,185
Sud-Kivu,Kalehe,Nyabibwe,9090,-1.92,28.94,non alimentaire,carburant (essence),285
Sud-Kivu,Kalehe,Nyabibwe,9090,-1.92,28.94,huiles et matières grasses,huile de palme,62
Sud-Kivu,Kalehe,Nyabibwe,9090,-1.92,28.94,légumineuses et noix,haricots,50
Sud-Kivu,Kalehe,Nyamukubi,9088,-1.95,28.93,céréales et tubercules,farine de manioc,74
Sud-Kivu,Kalehe,Nyamukubi,9088,-1.95,28.93,céréales et tubercules,maïs,51
Sud-Kivu,Kalehe,Nyamukubi,9088,-1.95,28.93,céréales et tubercules,farine de maïs importée,77
Sud-Kivu,Kalehe,Nyamukubi,9088,-1.95,28.93,céréales et tubercules,riz importé,64
Sud-Kivu,Kalehe,Nyamukubi,9088,-1.95,28.93,aliments divers,sel,185
Sud-Kivu,Kalehe,Nyamukubi,9088,-1.95,28.93,non alimentaire,carburant (essence),285
Sud-Kivu,Kalehe,Nyamukubi,9088,-1.95,28.93,huiles et matières grasses,huile de palme,62
Sud-Kivu,Kalehe,Nyamukubi,9088,-1.95,28.93,légumineuses et noix,haricots,50
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,céréales et tubercules,farine de manioc,74
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,céréales et tubercules,farine de maïs,76
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,céréales et tubercules,riz importé,64
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,céréales et tubercules,riz local,71
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,aliments divers,sel,185
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,aliments divers,sucre,97
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,non alimentaire,carburant (essence),285
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,huiles et matières grasses,huile de palme,62
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,huiles et matières grasses,huile végétale,96
Sud-Kivu,Mwenga,Mwenga,3971,-3.03,28.44,légumineuses et noix,haricots,50
Sud-Kivu,Walungu,Kaniola,3962,-2.59,28.62,céréales et tubercules,farine de blé,58
Sud-Kivu,Walungu,Kaniola,3962,-2.59,28.62,non alimentaire,carburant (essence),285
Sud-Ubangi,Gemena city,Gemena,10238,3.25,19.78,céréales et tubercules,farine de manioc,74
Sud-Ubangi,Gemena city,Gemena,10238,3.25,19.78,céréales et tubercules,farine de maïs,76
Sud-Ubangi,Gemena city,Gemena,10238,3.25,19.78,aliments divers,sel,185
Sud-Ubangi,Gemena city,Gemena,10238,3.25,19.78,non alimentaire,taux de change (non officiel),473
Sud-Ubangi,Gemena city,Gemena,10238,3.25,19.78,huiles et matières grasses,huile de palme,62
Sud-Ubangi,Gemena city,Gemena,10238,3.25,19.78,légumineuses et noix,haricots (niébé),120
Tanganyika,Kaoze,Moba,1395,-7.04,29.76,céréales et tubercules,farine de manioc,74
Tanganyika,Kaoze,Moba,1395,-7.04,29.76,céréales et tubercules,farine de maïs,76
Tanganyika,Kaoze,Moba,1395,-7.04,29.76,céréales et tubercules,riz importé,64
Tanganyika,Kaoze,Moba,1395,-7.04,29.76,céréales et tubercules,riz local,71
Tanganyika,Kaoze,Moba,1395,-7.04,29.76,non alimentaire,taux de change (non officiel),473
Tanganyika,Kaoze,Moba,1395,-7.04,29.76,non alimentaire,carburant (essence),285
Tanganyika,Kaoze,Moba,1395,-7.04,29.76,huiles et matières grasses,huile de palme,62
Tanganyika,Kaoze,Moba,1395,-7.04,29.76,huiles et matières grasses,huile végétale,96
Tanganyika,Kaoze,Moba,1395,-7.04,29.76,légumineuses et noix,haricots,50
Tanganyika,Kongolo city,Miamba,10783,-5.38,27.0,céréales et tubercules,riz importé,64
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,céréales et tubercules,farine de manioc,74
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,céréales et tubercules,farine de maïs,76
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,céréales et tubercules,riz local,71
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,aliments divers,sel,185
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,aliments divers,sucre,97
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,non alimentaire,taux de change (non officiel),473
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,non alimentaire,carburant (essence),285
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,huiles et matières grasses,huile de palme,62
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,huiles et matières grasses,huile végétale,96
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,légumineuses et noix,haricots,50
Tshopo,Banalia,Central de Banalia,4130,1.56,25.32,légumineuses et noix,haricots (niébé),120
Tshopo,Basoko city,Basoko,1600,1.23,23.6,céréales et tubercules,farine de manioc,74
Tshopo,Basoko city,Basoko,1600,1.23,23.6,céréales et tubercules,farine de maïs,76
Tshopo,Basoko city,Basoko,1600,1.23,23.6,céréales et tubercules,riz local,71
Tshopo,Basoko city,Basoko,1600,1.23,23.6,aliments divers,sel,185
Tshopo,Basoko city,Basoko,1600,1.23,23.6,aliments divers,sucre,97
Tshopo,Basoko city,Basoko,1600,1.23,23.6,non alimentaire,taux de change (non officiel),473
Tshopo,Basoko city,Basoko,1600,1.23,23.6,non alimentaire,carburant (diesel),284
Tshopo,Basoko city,Basoko,1600,1.23,23.6,non alimentaire,carburant (essence),285
Tshopo,Basoko city,Basoko,1600,1.23,23.6,huiles et matières grasses,huile de palme,62
Tshopo,Basoko city,Basoko,1600,1.23,23.6,huiles et matières grasses,huile végétale,96
Tshopo,Basoko city,Basoko,1600,1.23,23.6,légumineuses et noix,haricots (niébé),120
Tshuapa,Befale,Central de Befale,4128,0.39,20.84,céréales et tubercules,farine de manioc,74
Tshuapa,Befale,Central de Befale,4128,0.39,20.84,céréales et tubercules,farine de maïs,76
Tshuapa,Befale,Central de Befale,4128,0.39,20.84,céréales et tubercules,riz importé,64
Tshuapa,Befale,Central de Befale,4128,0.39,20.84,céréales et tubercules,riz local,71
Tshuapa,Befale,Central de Befale,4128,0.39,20.84,aliments divers,sel,185
Tshuapa,Befale,Central de Befale,4128,0.39,20.84,aliments divers,sucre,97
